Treatment ,Variety ,Direction ,Block,Plot,Rep,Year_Stability,Year_CN,Year_Bulk,Year_covercrop,Depth,Bulk_Density ,Stability,TotalOM,TotalN,CN,Cmin,Cmin%,NO3,NH4,Nmin,Nmin%,Humidity ,F_Mechanical actions,DG_soilTx,Stone:soil,Cover_DM_t_ha,Cover_potRestit_N,Cover_mesRestit_N,Cover_mesRestit_C
T_Viti,Syrah ,,4,3,1,2019,2021,2020,2021,30,1.162750218,0.3,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.139252028,0,0,0,0
T_Viti,Syrah ,,4,3,2,2019,2021,2020,2021,30,1.162750218,0.39,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.139252028,0,0,0,0
T_Viti,Syrah ,,4,3,3,2019,2021,2020,2021,30,1.162750218,0.4,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.139252028,0,0,0,0
T_Viti,Syrah ,,4,4,1,2019,2021,2020,2021,30,1.132463011,0.33,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.139252028,0,0,0,0
T_Viti,Syrah ,,4,4,2,2019,2021,2020,2021,30,1.132463011,0.48,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.139252028,0,0,0,0
T_Viti,Syrah ,,4,4,3,2019,2021,2020,2021,30,1.132463011,0.4,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.139252028,0,0,0,0
T_Viti,Syrah ,,4,5,1,2019,2021,2020,2021,30,1.243070247,0.3,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.065093793,0,0,0,0
T_Viti,Syrah ,,4,5,2,2019,2021,2020,2021,30,1.243070247,0.33,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.065093793,0,0,0,0
T_Viti,Syrah ,,4,5,3,2019,2021,2020,2021,30,1.243070247,0.33,1.8,1.1,9.7,201,1.9,10.7,10.7,12.5,1.1,12.6,51,10.00660325,0.065093793,0,0,0,0
T_Viti,Syrah ,,5,1,1,2019,2021,2020,2021,30,1.220633586,0.38,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.100925501,0,0,0,0
T_Viti,Syrah ,,5,1,2,2019,2021,2020,2021,30,1.220633586,,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.100925501,0,0,0,0
T_Viti,Syrah ,,5,1,3,2019,2021,2020,2021,30,1.220633586,0.38,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.100925501,0,0,0,0
T_Viti,Syrah ,,5,2,1,2019,2021,2020,2021,30,1.472497988,0.35,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,2,2,2019,2021,2020,2021,30,1.472497988,0.33,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,2,3,2019,2021,2020,2021,30,1.472497988,0.41,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,3,1,2019,2021,2020,2021,30,1.310759324,0.34,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,3,2,2019,2021,2020,2021,30,1.310759324,0.31,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,3,3,2019,2021,2020,2021,30,1.310759324,0.29,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,4,1,2019,2021,2020,2021,30,1.24613252,0.29,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.088716692,0,0,0,0
T_Viti,Syrah ,,5,4,2,2019,2021,2020,2021,30,1.24613252,0.31,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.088716692,0,0,0,0
T_Viti,Syrah ,,5,4,3,2019,2021,2020,2021,30,1.24613252,0.33,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.088716692,0,0,0,0
T_Viti,Syrah ,,5,5,1,2019,2021,2020,2021,30,1.381164475,0.3,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,5,2,2019,2021,2020,2021,30,1.381164475,0.31,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,5,3,2019,2021,2020,2021,30,1.381164475,0.33,1.9,1.16,9.3,358,3.3,10.5,10.5,9.9,0.9,13.2,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,6,1,1,2019,2021,2020,2021,30,1.452679331,0.38,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.113411233,0,0,0,0
T_Viti,Syrah ,,6,1,2,2019,2021,2020,2021,30,1.452679331,0.43,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.113411233,0,0,0,0
T_Viti,Syrah ,,6,1,3,2019,2021,2020,2021,30,1.452679331,0.39,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.113411233,0,0,0,0
T_Viti,Syrah ,,6,2,1,2019,2021,2020,2021,30,1.415242745,0.42,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.065093793,0,0,0,0
T_Viti,Syrah ,,6,2,2,2019,2021,2020,2021,30,1.415242745,0.45,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.065093793,0,0,0,0
T_Viti,Syrah ,,6,2,3,2019,2021,2020,2021,30,1.415242745,0.36,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.065093793,0,0,0,0
T_Viti,Syrah ,,6,3,1,2019,2021,2020,2021,30,1.304149715,0.39,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.065093793,0,0,0,0
T_Viti,Syrah ,,6,3,2,2019,2021,2020,2021,30,1.304149715,0.4,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.065093793,0,0,0,0
T_Viti,Syrah ,,6,3,3,2019,2021,2020,2021,30,1.304149715,0.44,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.065093793,0,0,0,0
T_Viti,Syrah ,,6,4,1,2019,2021,2020,2021,30,1.613427779,0.39,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.20942489,0,0,0,0
T_Viti,Syrah ,,6,4,2,2019,2021,2020,2021,30,1.613427779,0.46,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.20942489,0,0,0,0
T_Viti,Syrah ,,6,4,3,2019,2021,2020,2021,30,1.613427779,0.42,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.20942489,0,0,0,0
T_Viti,Syrah ,,6,5,1,2019,2021,2020,2021,30,1.130184147,0.4,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.048038591,0,0,0,0
T_Viti,Syrah ,,6,5,2,2019,2021,2020,2021,30,1.130184147,0.35,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.048038591,0,0,0,0
T_Viti,Syrah ,,6,5,3,2019,2021,2020,2021,30,1.130184147,0.39,2.2,1.26,10,204,1.6,11.8,11.8,13.5,1.1,14.1,51,9.99520522,0.048038591,0,0,0,0
A_Viti,Artaban,,1,1,1,2023,2022,2023,2022,10,1.353294954,1.508033346,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.224509762,110112,17,29927920,1535467408
A_Viti,Artaban,,1,1,2,2023,2022,2023,2022,10,1.353294954,1.674498692,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.224509762,110112,17,29927920,1535467408
A_Viti,Artaban,,1,1,3,2023,2022,2023,2022,10,1.353294954,1.681227229,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.224509762,110112,17,29927920,1535467408
A_Viti,Artaban,,1,2,1,2023,2022,2023,2022,10,1.595145487,1.755738325,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,72794,12,21749440,1380536448
A_Viti,Artaban,,1,2,2,2023,2022,2023,2022,10,1.595145487,1.671437531,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,72794,12,21749440,1380536448
A_Viti,Artaban,,1,2,3,2023,2022,2023,2022,10,1.595145487,1.720025943,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,72794,12,21749440,1380536448
A_Viti,Artaban,,1,3,1,2023,2022,2023,2022,10,1.58189031,1.80318097,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.288809849,120568,29,44771248,5319836016
A_Viti,Artaban,,1,3,2,2023,2022,2023,2022,10,1.58189031,1.6621,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.288809849,120568,29,44771248,5319836016
A_Viti,Artaban,,1,3,3,2023,2022,2023,2022,10,1.58189031,1.566077492,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.288809849,120568,29,44771248,5319836016
A_Viti,Artaban,,1,4,1,2023,2022,2023,2022,10,1.579501124,1.79499216,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.360237098,152352,33,52579720,5516919928
A_Viti,Artaban,,1,4,2,2023,2022,2023,2022,10,1.579501124,1.837602021,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.360237098,152352,33,52579720,5516919928
A_Viti,Artaban,,1,4,3,2023,2022,2023,2022,10,1.579501124,2.091527341,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.360237098,152352,33,52579720,5516919928
A_Viti,Artaban,,1,5,1,2023,2022,2023,2022,10,1.680850979,1.606863408,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,122144,25,40671976,3978161144
A_Viti,Artaban,,1,5,2,2023,2022,2023,2022,10,1.680850979,1.605543053,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,122144,25,40671976,3978161144
A_Viti,Artaban,,1,5,3,2023,2022,2023,2022,10,1.680850979,1.553312488,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,122144,25,40671976,3978161144
A_Viti,Artaban,,2,1,1,2023,2022,2023,2022,10,1.476614249,1.16050083,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,221712,23,77086840,7782138568
A_Viti,Artaban,,2,1,2,2023,2022,2023,2022,10,1.476614249,1.489592873,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,221712,23,77086840,7782138568
A_Viti,Artaban,,2,1,3,2023,2022,2023,2022,10,1.476614249,1.287425005,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,221712,23,77086840,7782138568
A_Viti,Artaban,,2,2,1,2023,2022,2023,2022,10,1.590025482,1.662432594,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,292920,57,90448832,6762233440
A_Viti,Artaban,,2,2,2,2023,2022,2023,2022,10,1.590025482,1.826754721,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,292920,57,90448832,6762233440
A_Viti,Artaban,,2,2,3,2023,2022,2023,2022,10,1.590025482,1.81777669,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,292920,57,90448832,6762233440
A_Viti,Artaban,,2,3,1,2023,2022,2023,2022,10,1.627899113,1.71,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.180343329,189312,42,59129680,4000697968
A_Viti,Artaban,,2,3,2,2023,2022,2023,2022,10,1.627899113,1.45,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.180343329,189312,42,59129680,4000697968
A_Viti,Artaban,,2,3,3,2023,2022,2023,2022,10,1.627899113,1.45,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.180343329,189312,42,59129680,4000697968
A_Viti,Artaban,,2,4,1,2023,2022,2023,2022,10,1.367739466,2.003933479,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,209088,47,67121712,5073959600
A_Viti,Artaban,,2,4,2,2023,2022,2023,2022,10,1.367739466,2.035368884,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,209088,47,67121712,5073959600
A_Viti,Artaban,,2,4,3,2023,2022,2023,2022,10,1.367739466,1.895603855,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.113411233,209088,47,67121712,5073959600
A_Viti,Artaban,,2,5,1,2023,2022,2023,2022,10,1.363830427,1.955347438,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.166320784,256680,60,92423952,9838102160
A_Viti,Artaban,,2,5,2,2023,2022,2023,2022,10,1.363830427,1.865860671,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.166320784,256680,60,92423952,9838102160
A_Viti,Artaban,,2,5,3,2023,2022,2023,2022,10,1.363830427,1.812896627,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.166320784,256680,60,92423952,9838102160
A_Viti,Artaban,,3,1,1,2023,2022,2023,2022,10,1.629747994,1.48,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,,267312,51,87095040,8015937568
A_Viti,Artaban,,3,1,2,2023,2022,2023,2022,10,1.629747994,1.25,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,,267312,51,87095040,8015937568
A_Viti,Artaban,,3,1,3,2023,2022,2023,2022,10,1.629747994,1.36,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,,267312,51,87095040,8015937568
A_Viti,Artaban,,3,2,1,2023,2022,2023,2022,10,1.429447704,1.883875073,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.088716692,171396,38,62044712,7075099320
A_Viti,Artaban,,3,2,2,2023,2022,2023,2022,10,1.429447704,1.990686192,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.088716692,171396,38,62044712,7075099320
A_Viti,Artaban,,3,2,3,2023,2022,2023,2022,10,1.429447704,2.030045476,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.088716692,171396,38,62044712,7075099320
A_Viti,Artaban,,3,3,1,2023,2022,2023,2022,10,1.602500718,1.230592167,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,186096,30,59594392,4800216200
A_Viti,Artaban,,3,3,2,2023,2022,2023,2022,10,1.602500718,1.290930313,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,186096,30,59594392,4800216200
A_Viti,Artaban,,3,3,3,2023,2022,2023,2022,10,1.602500718,1.409129678,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,186096,30,59594392,4800216200
A_Viti,Artaban,,3,4,1,2023,2022,2023,2022,10,1.523112855,1.2084172,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,277084,48,93171336,8971648504
A_Viti,Artaban,,3,4,2,2023,2022,2023,2022,10,1.523112855,1.378129252,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,277084,48,93171336,8971648504
A_Viti,Artaban,,3,4,3,2023,2022,2023,2022,10,1.523112855,1.42107184,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,277084,48,93171336,8971648504
A_Viti,Artaban,,3,5,1,2023,2022,2023,2022,10,1.428663784,1.44,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.19470716,296152,66,104941440,1409782395
A_Viti,Artaban,,3,5,2,2023,2022,2023,2022,10,1.428663784,1.65,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.19470716,296152,66,104941440,1409782395
A_Viti,Artaban,,3,5,3,2023,2022,2023,2022,10,1.428663784,1.73,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.19470716,296152,66,104941440,1409782395
A_Viti,Artaban,,1,1,1,2023,2022,2023,2022,30,1.353379251,1.508033346,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,110112,17,29927920,1535467408
A_Viti,Artaban,,1,1,2,2023,2022,2023,2022,30,1.353379251,1.674498692,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,110112,17,29927920,1535467408
A_Viti,Artaban,,1,1,3,2023,2022,2023,2022,30,1.353379251,1.681227229,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.255837287,110112,17,29927920,1535467408
A_Viti,Artaban,,1,2,1,2023,2022,2023,2022,30,1.558966686,1.755738325,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.399004271,72794,12,21749440,1380536448
A_Viti,Artaban,,1,2,2,2023,2022,2023,2022,30,1.558966686,1.671437531,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.399004271,72794,12,21749440,1380536448
A_Viti,Artaban,,1,2,3,2023,2022,2023,2022,30,1.558966686,1.720025943,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.399004271,72794,12,21749440,1380536448
A_Viti,Artaban,,1,3,1,2023,2022,2023,2022,30,1.43748367,1.80318097,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.440046021,120568,29,44771248,5319836016
A_Viti,Artaban,,1,3,2,2023,2022,2023,2022,30,1.43748367,1.6621,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.440046021,120568,29,44771248,5319836016
A_Viti,Artaban,,1,3,3,2023,2022,2023,2022,30,1.43748367,1.566077492,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.440046021,120568,29,44771248,5319836016
A_Viti,Artaban,,1,4,1,2023,2022,2023,2022,30,1.844802195,1.79499216,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.579013767,152352,33,52579720,5516919928
A_Viti,Artaban,,1,4,2,2023,2022,2023,2022,30,1.844802195,1.837602021,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.579013767,152352,33,52579720,5516919928
A_Viti,Artaban,,1,4,3,2023,2022,2023,2022,30,1.844802195,2.091527341,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.579013767,152352,33,52579720,5516919928
A_Viti,Artaban,,1,5,1,2023,2022,2023,2022,30,1.790101273,1.606863408,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.360237098,122144,25,40671976,3978161144
A_Viti,Artaban,,1,5,2,2023,2022,2023,2022,30,1.790101273,1.605543053,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.360237098,122144,25,40671976,3978161144
A_Viti,Artaban,,1,5,3,2023,2022,2023,2022,30,1.790101273,1.553312488,2.9,1.54,10.8,510,3.1,8,8,22.1,1.4,18.6,45,10.0132249,0.360237098,122144,25,40671976,3978161144
A_Viti,Artaban,,2,1,1,2023,2022,2023,2022,30,1.546783289,1.16050083,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.166320784,221712,23,77086840,7782138568
A_Viti,Artaban,,2,1,2,2023,2022,2023,2022,30,1.546783289,1.489592873,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.166320784,221712,23,77086840,7782138568
A_Viti,Artaban,,2,1,3,2023,2022,2023,2022,30,1.546783289,1.287425005,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.166320784,221712,23,77086840,7782138568
A_Viti,Artaban,,2,2,1,2023,2022,2023,2022,30,1.738414368,1.662432594,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.255837287,292920,57,90448832,6762233440
A_Viti,Artaban,,2,2,2,2023,2022,2023,2022,30,1.738414368,1.826754721,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.255837287,292920,57,90448832,6762233440
A_Viti,Artaban,,2,2,3,2023,2022,2023,2022,30,1.738414368,1.81777669,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.255837287,292920,57,90448832,6762233440
A_Viti,Artaban,,2,3,1,2023,2022,2023,2022,30,1.492317567,1.71,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.139252028,189312,42,59129680,4000697968
A_Viti,Artaban,,2,3,2,2023,2022,2023,2022,30,1.492317567,1.45,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.139252028,189312,42,59129680,4000697968
A_Viti,Artaban,,2,3,3,2023,2022,2023,2022,30,1.492317567,1.45,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.139252028,189312,42,59129680,4000697968
A_Viti,Artaban,,2,4,1,2023,2022,2023,2022,30,1.312899432,2.003933479,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.180343329,209088,47,67121712,5073959600
A_Viti,Artaban,,2,4,2,2023,2022,2023,2022,30,1.312899432,2.035368884,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.180343329,209088,47,67121712,5073959600
A_Viti,Artaban,,2,4,3,2023,2022,2023,2022,30,1.312899432,1.895603855,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.180343329,209088,47,67121712,5073959600
A_Viti,Artaban,,2,5,1,2023,2022,2023,2022,30,1.849669797,1.955347438,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.399004271,256680,60,92423952,9838102160
A_Viti,Artaban,,2,5,2,2023,2022,2023,2022,30,1.849669797,1.865860671,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.399004271,256680,60,92423952,9838102160
A_Viti,Artaban,,2,5,3,2023,2022,2023,2022,30,1.849669797,1.812896627,2.1,1.03,12,379,3.1,5.7,7,15.4,1.5,16.7,45,9.998263614,0.399004271,256680,60,92423952,9838102160
A_Viti,Artaban,,3,1,1,2023,2022,2023,2022,30,1.596830156,1.48,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,267312,51,87095040,8015937568
A_Viti,Artaban,,3,1,2,2023,2022,2023,2022,30,1.596830156,1.25,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,267312,51,87095040,8015937568
A_Viti,Artaban,,3,1,3,2023,2022,2023,2022,30,1.596830156,1.36,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,267312,51,87095040,8015937568
A_Viti,Artaban,,3,2,1,2023,2022,2023,2022,30,1.278144592,1.883875073,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,171396,38,62044712,7075099320
A_Viti,Artaban,,3,2,2,2023,2022,2023,2022,30,1.278144592,1.990686192,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,171396,38,62044712,7075099320
A_Viti,Artaban,,3,2,3,2023,2022,2023,2022,30,1.278144592,2.030045476,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.113411233,171396,38,62044712,7075099320
A_Viti,Artaban,,3,3,1,2023,2022,2023,2022,30,1.748773385,1.230592167,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.139252028,186096,30,59594392,4800216200
A_Viti,Artaban,,3,3,2,2023,2022,2023,2022,30,1.748773385,1.290930313,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.139252028,186096,30,59594392,4800216200
A_Viti,Artaban,,3,3,3,2023,2022,2023,2022,30,1.748773385,1.409129678,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.139252028,186096,30,59594392,4800216200
A_Viti,Artaban,,3,4,1,2023,2022,2023,2022,30,1.406025922,1.2084172,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.065093793,277084,48,93171336,8971648504
A_Viti,Artaban,,3,4,2,2023,2022,2023,2022,30,1.406025922,1.378129252,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.065093793,277084,48,93171336,8971648504
A_Viti,Artaban,,3,4,3,2023,2022,2023,2022,30,1.406025922,1.42107184,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.065093793,277084,48,93171336,8971648504
A_Viti,Artaban,,3,5,1,2023,2022,2023,2022,30,1.41966669,1.44,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.166320784,296152,66,104941440,1409782395
A_Viti,Artaban,,3,5,2,2023,2022,2023,2022,30,1.41966669,1.65,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.166320784,296152,66,104941440,1409782395
A_Viti,Artaban,,3,5,3,2023,2022,2023,2022,30,1.41966669,1.73,2.1,1.08,11.3,401,3.3,4.1,4.5,8.7,0.8,16.5,45,9.998146942,0.166320784,296152,66,104941440,1409782395
D_Viti,Artaban,VN,1,1,1,2023,2022,2023,2022,10,1.655651006,1.278681792,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.255837287,367608,77,132792928,1751543467
